DATE,factor,hprx6m,hprx12m,hprx18m,hprx24m,hprx30m,hprx36m,hprx42m,hprx48m,hprx54m,hprx60m,hprx510yr,datealt
1965-06-30,2.9694951497370847,0.13034717200133314,0.15635304655161786,0.24694583960782357,0.2980844373924607,0.30346655778661763,0.3726832602116289,0.3457957796547691,0.4370816815866699,0.684798553039875,0.4665156846717775,0.42246360980147346,1965.25
1965-09-30,3.2054899032080124,0.12296756812724169,0.15811807517292625,0.2525809061114742,0.30607628296660094,0.3154791023319354,0.37108747391959324,0.3380507767658053,0.44605016429362926,0.529865681816107,0.44106293829656196,0.3116493517042017,1965.5
1965-12-31,3.9552709229071272,0.12355675418701405,0.17455021181964078,0.2778171292850299,0.34168426947984876,0.3977056152719679,0.46568678190834667,0.43152314367961714,0.4577161692550324,0.7349061270334236,0.4629338977882634,0.3560004325457219,1965.75
1966-03-31,3.717375861264113,0.1151799733404611,0.17853964249957782,0.28769185646097706,0.33680431789198045,0.4149262151852579,0.4776867944435714,0.4902607252129931,0.4493757890504276,0.6768511365312974,0.4375157202697811,0.27624359664509335,1966.0
1966-06-30,3.8940186859326453,0.10948164982938402,0.16712127541762392,0.37387121814864543,0.325020536882001,0.38627873171555316,0.4442844892067335,0.49208363987358594,0.4485427005799435,0.501605721072565,0.44918528157972865,0.2783711482430065,1966.25
1966-09-30,3.9708962363282243,0.13565665373319327,0.19339020073004246,0.4921787826609867,0.36428388616347157,0.362862193292777,0.4678296442383938,0.4642637013223316,0.4468238309183501,0.5230923107679936,0.49132060061451044,0.6133857970865416,1966.5
1966-12-31,3.85091302750518,0.12422059898513564,0.23019855979615605,0.507439828161749,0.4476408253343733,0.41644408555407203,1.0804633307315825,0.5520362815630099,0.48582602394826624,0.9884134969015265,0.6541308319717822,1.0269101060580643,1966.75
1967-03-31,3.751407641335364,0.13341737663825542,0.24345757261904943,0.49433974612025294,0.5012558291941519,0.49396723764148825,0.9265447861873655,0.7209941810285845,0.6340454466588396,0.9173878502477367,0.7449865908869879,0.7722268373586532,1967.0
1967-06-30,4.979193003971225,0.1569850881529942,0.24207715864653023,0.4655472886169235,0.47282192643034293,0.47986280998621156,0.8193433447527506,0.6867144698378628,0.7306206840033079,1.021439827884895,0.9445470452022905,1.0001735456593877,1967.25
1967-09-30,4.580485708656325,0.14324430319012962,0.21723856388821128,0.4141636338259463,0.4375851473824011,0.5961294671003411,0.7146295916124418,0.6485482506326079,0.6959998576051306,0.694982602739503,0.8835675096819301,0.774797144647029,1967.5
1967-12-31,4.646827249543667,0.13094971514255488,0.20207952156311937,0.3716602144171962,0.41848815436367304,0.5588807016270596,0.6428616055055997,0.5934100437621843,0.6144273656962403,0.4985818342075082,0.8696521371724332,0.528641859974806,1967.75
1968-03-31,4.241939448520628,0.1209581438925172,0.19843279801896713,0.3585180207823011,0.38862999000412307,0.5289310550068169,0.5745584310111169,0.5452963491471369,0.5554653535542946,0.42591619029941874,0.8972315778694909,0.37236070238327695,1968.0
1968-06-30,3.918099828003475,0.12619156098746911,0.21044654906467616,0.3639817567030541,0.368482265061035,0.4832734534398804,0.5220552756734786,0.5197425488336734,0.5289932629557805,0.5499859722509224,0.8362621279497878,0.3909425682675929,1968.25
1968-09-30,3.690475936828128,0.11699630479643534,0.21295021830395353,0.37183785677173037,0.3893151506901876,0.5214749453472046,0.49488346341986156,0.5362891799485294,0.5419237452897259,0.44850536008460085,0.8611374921402586,0.6524278849888674,1968.5
1968-12-31,4.9595306696838986,0.17424894710028502,0.27316556573367873,0.41093671875838983,0.5066297542642093,0.5988725765833051,0.6101110454286534,0.6307362030494335,0.5838399190397405,0.5786138853752686,0.8406373918967799,0.7839613073112959,1968.75
1969-03-31,4.727629029153352,0.16817170664708916,0.3218797850962483,0.4116349439929001,0.4996508476869743,0.6102328642408581,0.5945268162589092,0.5906019296139712,0.6759572520410569,0.9966933496935821,0.8026171255793376,0.9303347774647801,1969.0
1969-06-30,5.4738330099091455,0.14683508576745813,0.33731699023929,0.49391026005180827,0.5930506231680674,0.7161915112416753,0.7493982729848911,0.7795535697499977,0.7423873586138189,0.7606569541891066,0.7576900603383258,0.6090637669452439,1969.25
1969-09-30,6.467605929866722,0.16136218485945697,0.3824965734488357,0.5464874140978939,0.5393824800069096,0.6888381000227352,0.6679955613365715,0.7198442890112697,0.7793104075794299,0.8323808890122745,1.2730676481120164,1.0981843133499989,1969.5
1969-12-31,6.010428287110014,0.1485932462627154,0.3588234664756092,0.5043336804197058,0.5017128039662926,0.6332456197562325,0.5926048068499354,0.706758753282467,0.9526535870080447,0.8997948589815113,1.1633405010695443,1.120736324534805,1969.75
1970-03-31,5.721882314101298,0.32701640011467914,0.4974413291887092,0.5786045062183979,0.8295444493005361,1.1799946442073297,0.6679514397551898,0.6614356350910354,0.9297045241213647,1.3898153799850075,1.4462378051671214,1.098114375159646,1970.0
1970-06-30,5.660563534822427,0.2971741746153687,0.6107215333433748,0.5929004737205127,0.7455864558777678,1.0677075656981634,0.7834561813358246,0.6291730650847869,1.0531719798014445,0.9467084301409557,1.3154821279197104,0.8926807606055266,1970.25
1970-09-30,5.365727917272585,0.3198483869989225,0.5255781935102863,0.5837939079215807,0.8207858135681642,0.9837962091083736,0.9260003006013108,0.6355788057137385,0.9083216539773744,1.1897321932482852,1.3141448779132285,1.0533648677351546,1970.5
1970-12-31,5.8331754544471055,0.35183625378924654,0.5918373914560412,0.736727170561087,0.9149924403702353,0.913737540860871,1.1807811242557529,0.915809688179949,0.9390211469429272,1.943214261882664,1.5824412655068896,2.177739496598852,1970.75
1971-03-31,6.50970541630608,0.2985227461017021,0.6547047168890477,0.8083072847472108,0.8857027744022149,1.1372442270847387,1.378728766138856,1.1909695279656194,1.2308733017251312,1.6918380781599323,1.458280190372989,1.7158175557583275,1971.0
1971-06-30,9.038844455412594,0.25417252106524707,0.5612172633140452,0.8256461275535707,0.8033237253682637,1.2277132819692316,1.5404715827771336,1.3814765681685643,1.3265335270114704,1.801660288049202,1.5241222225852973,1.6874200636950718,1971.25
1971-09-30,8.654831557567116,0.21103102065420132,0.4920637510640457,0.7860832682050684,0.7338183889966168,1.2782800362271658,1.4141421013692965,1.3744151638373434,1.3370015997372466,1.1909234328331957,1.5283340657209223,1.876058767574625,1971.5
1971-12-31,8.027943677781447,0.20064031801460397,0.4455915790375922,0.7484137424556665,0.6848631008974254,1.1719739141776258,1.2481943212459488,1.272723162169033,1.2292089880717356,1.0250543600091881,1.5020928703415926,1.1961480994387155,1971.75
1972-03-31,7.318651677560565,0.18006418144445147,0.41235376947011965,0.6905185493432997,0.6515958059183484,1.0480451573862573,1.0768525726642828,1.176919422295296,1.0526064788903973,0.9061334899543511,1.40877212961815,0.7851549825837175,1972.0
1972-06-30,6.568706025220526,0.1587260023921056,0.3486811748189969,0.5964929232917673,0.5971298427163279,0.940021544645355,0.9229167743102681,1.0588778436129493,0.9169122512869281,0.6127511888395439,1.2803374917739154,0.5324357275912217,1972.25
1972-09-30,5.918202491054711,0.14886127202291527,0.29537222355309184,0.5217881782919115,0.5442142935703624,0.8442355482956846,0.8041191871923189,0.9533224381692312,0.7846707989982526,0.4519273977917808,1.179895645719439,0.3724775350375945,1972.5
1972-12-31,5.336209983536709,0.13943454559616505,0.2573971470768562,0.45935813927302543,0.5034738146412918,0.780429994658459,0.7296048364069881,0.8715474600700972,0.6902969755790413,0.4633356805964548,1.0813257704481423,0.2856087942079377,1972.75
1973-03-31,5.740839786790328,0.17690021719190577,0.28664640644626577,0.4889484823893332,0.5593108432323067,0.7480401218343562,0.6909056095517032,0.8030643270625056,0.632032311395673,0.5919432672353928,1.010624271959736,0.3248733046340845,1973.0
1973-06-30,5.302255339162468,0.1821761851122765,0.3532564512736644,0.519839722391907,0.511711646938464,0.6752940553955179,0.6072423828822835,0.7282813569352543,0.5682252813320662,0.5441675979869618,0.9398979214279004,0.38406636533800015,1973.25
1973-09-30,4.798528436711284,0.27329467427092297,0.35536097736729744,0.48023173516459916,0.4702725988083062,0.6472380495950093,0.6082503968081111,0.723884432338182,0.5805434943126656,0.44443684949583456,2.2447219564453573,0.4173869730075236,1973.5
1973-12-31,4.5431060715481415,0.23118530333339693,0.30752570009218644,0.4271191876547899,0.45752937310648883,0.5862444820242869,0.5427451426917542,0.6694071285345993,0.6724671489064205,0.40099990819158027,2.0369712582083324,0.7329260450909182,1973.75
1974-03-31,6.369502578622961,0.21267423748630618,0.3025042529848241,0.41591772641976354,0.4818005302684328,0.558986825802553,0.5635599017801167,0.8912061796419343,0.6092045516309019,0.8999370495341839,1.8494862900983697,0.5355868181057566,1974.0
1974-06-30,6.470343433497608,0.22714606693234546,0.3126029560736248,0.40510251366355426,0.45268468112422583,0.5138766264618997,0.5101755744144163,0.8176808181430251,0.5773360848315267,0.7091852527328386,1.7757151107316353,0.5552679979669686,1974.25
1974-09-30,5.76072350430521,0.299363531601569,0.34711511594083,0.3872056253440671,0.4507471536416899,0.5359061351419548,0.5105049578730971,0.8137333546163,0.606130669430894,0.8872680583650894,1.6648613195315163,0.412561550307022,1974.5
1974-12-31,6.616587512795179,0.2516825207101786,0.3888450140758278,0.3625962146450184,0.41817114588229015,0.48910328311121043,0.4712450946754184,0.741318003874609,0.6471307497871522,1.6043791150776219,1.5177960762237444,0.4578047246927243,1974.75
1975-03-31,5.883855938769646,0.2864633701984385,0.4348783034987908,0.5582956169694887,0.6682711792066577,0.6548780857225784,0.6327512896535032,0.7157218360531445,0.5881475283685634,1.0938432312544004,1.3790632153778317,0.6254299222596283,1975.0
1975-06-30,5.266612595638023,0.23646174085218646,0.4926701659528541,0.6193856901815299,0.622171483703653,0.6250494872948666,0.5667494293499763,0.6887977733869158,0.5689245046790554,0.7416185848740088,1.2655877746764161,0.5226211859018881,1975.25
1975-09-30,5.9649500122949215,0.2047406853080421,0.4178773625666159,0.5470627020216206,0.564213900828792,0.5667217006959342,0.5107024001159572,0.6292543899731114,0.5609731908411537,0.5095419661310668,1.1992619219982232,0.3723800005191072,1975.5
1975-12-31,7.875481825415749,0.2033589302735058,0.3840841441351534,0.550538883363714,0.6013054067463821,0.5838621448641099,0.5389513504359363,0.6087085051627723,0.5204215795858141,0.42537334490126577,1.0968299176492786,0.4215741594215739,1975.75
1976-03-31,7.144386362159889,0.17521718467428654,0.3616471375502166,0.5360365115503481,0.5469929675339508,0.5310462894518645,0.48654203282494657,0.5597589609679652,0.5039336847238785,0.4107133631745693,0.9996632187582506,0.356393577743755,1976.0
1976-06-30,6.343540581949154,0.15178572833066292,0.3093024328797302,0.47596307868252113,0.5000648540408853,0.48524378627112674,0.4520319668850404,0.5163017547963338,0.47338676395689094,0.41090024036372524,0.9150160775120214,0.2790214664628481,1976.25
1976-09-30,6.529905636244617,0.13512905232721056,0.2747682610328623,0.44016813245440345,0.4929797940841299,0.47420762248050924,0.462159116401951,0.4837264139985041,0.463494211281085,0.4485414756578975,0.8609796347298447,0.29069972531516347,1976.5
1976-12-31,8.131047138637978,0.1231101595959847,0.25370156598649785,0.40489585028994,0.45238801930484496,0.4375276400165116,0.4326001888965781,0.4508340842050234,0.46186331301726724,0.4036157817485491,0.7876579385573768,0.2836755629807887,1976.75
1977-03-31,7.870114573532799,0.14769757129860944,0.25922970272912577,0.4013494337182714,0.450853115165439,0.43139207747184555,0.4384334040789626,0.4307119101628803,0.44263070636336066,0.3778390637990026,0.7242355904511812,0.35042891926900166,1977.0
1977-06-30,7.133624748990339,0.18665830961206023,0.30274702414364746,0.40251580764900585,0.45512804568740284,0.42521279330389294,0.4194545329363081,0.40607242584678177,0.42803001783050754,0.3896414070166048,0.6679312529231186,0.2915137128220862,1977.25
1977-09-30,6.539063727251557,0.17219966050471044,0.3215899058339441,0.41972129912735534,0.4714424110946636,0.47542387225326055,0.5285370761730319,0.42706347813059287,0.427666768894725,0.40177313290787514,0.621264865893302,0.2933998742461753,1977.5
1977-12-31,6.309347051749956,0.16618908415908765,0.3118973090895636,0.418725163240096,0.4443964661287592,0.4750777989989003,0.48967262752387386,0.40355132748322814,0.4385865127089649,0.38387862676985823,0.5753018332166312,0.24926703282919407,1977.75
1978-03-31,5.984971784096302,0.15431078328239925,0.283621103010558,0.3834215578179226,0.4109361497857424,0.4365823884803844,0.448240976649213,0.3870317846759332,0.4265181035818313,0.37181519537796615,0.5433019687566604,0.27418360644406486,1978.0
1978-06-30,6.137928020727016,0.13806042866336932,0.25273981003218987,0.3498639125924585,0.3853318611944991,0.4163060768090688,0.42571117947046305,0.385688104903468,0.421460318860373,0.3741616009480285,0.5196355398051218,0.23585369348943008,1978.25
1978-09-30,5.496669774590896,0.15988822359200336,0.25653645566566485,0.3615516451653899,0.40909617515498337,0.3995933206650213,0.3999908683470847,0.37064414249456756,0.41359681016364097,0.3738071152175497,0.48767060508623156,0.22819647945252744,1978.5
1978-12-31,6.995447407831284,0.14064570108659943,0.30017676740384924,0.4608328051170862,0.5260571019871577,0.6066627283904822,0.5788639086567364,0.46955391835234905,0.4100660044006087,0.4475400617641445,0.47151086947140525,0.28509980547403363,1978.75
1979-03-31,6.207512774813707,0.14942361671384843,0.3233356383381721,0.5148500040772517,0.4996313315554817,0.5542424285373575,0.522676224586892,0.45119852058733795,0.4128098630887696,0.41460772262375645,0.4419829648909231,0.25456463185917544,1979.0
1979-06-30,5.948077105512607,0.1354422008170808,0.31063381072160184,0.4882462880242202,0.4916213258371675,0.5442570879901802,0.4751713935147121,0.4228770712021455,0.4113592064636571,0.3783884756454362,0.43953243902898664,0.26801343820097384,1979.25
1979-09-30,7.384215699474639,0.14339767259038608,0.37156817652665863,0.5799120998578624,0.5242372445857746,0.5657717973319345,0.49138486176678836,0.4549360592924566,0.41113400945130435,0.37055583971600536,0.41811397417023166,0.2547822354139684,1979.5
1979-12-31,8.593311299991804,0.14007646999998302,0.4396544868591986,0.596158260080612,0.5139289905512064,0.5315046775431849,0.4495207919570506,0.44031404595517104,0.42303281895060857,0.4298234164006053,0.44974801569330464,0.2606142579812978,1979.75
1980-03-31,16.82258866895435,0.27638607573470314,0.49991494788551494,0.759613201950808,0.7093329763585817,0.798296810824799,0.7869124727496764,0.4213849817092757,0.4272832919199763,0.5006561758714754,0.4733399704115596,0.5236886273648537,1980.0
1980-06-30,24.354696742954918,0.6682735103559125,1.062123871257911,1.4357627325218487,1.32556777019016,1.4886435471317638,1.298847497804711,0.4777275335291757,0.4481920538917502,0.45318493271896765,0.6177102174820535,1.0465497739083924,1980.25
1980-09-30,24.477818291987656,0.5411490206617562,1.3745444170224752,1.578861278840869,1.2125884802983813,1.3333710739309836,1.1061818343049872,0.49716422737258614,0.49680606936791,0.5865975080886561,0.6048139990220175,0.7355595561584802,1980.5
1980-12-31,21.482574916658404,0.6045096730671538,1.2400578004915124,1.3790360869939824,1.1349764965866835,1.231515358744048,0.9681518313380473,0.4798996925018784,0.5443672126774437,0.5089122487726162,0.5616473949754118,0.5051814353430556,1980.75
1981-03-31,19.166726277499983,0.5672375421920447,1.1634814283831383,1.2126592853665887,1.0335566419144955,1.114088353362377,0.8544067425880201,0.4475181117238967,0.6508808970727882,0.4874734616779447,0.5429680923978895,0.6606176782491577,1981.0
1981-06-30,17.37624557694643,0.5426970354898049,1.0581859735625974,1.1099436023060532,1.0556431938677142,1.0916273622036974,0.8157299175295271,0.45007922116703536,0.5943297034213773,0.5224633340691762,0.5390946038309911,0.5138459164335132,1981.25
1981-09-30,18.534924110388978,0.5937452876174478,0.9869396919161558,1.025947102414922,0.9457175174945808,0.9771637018802966,0.7448958463498386,0.42251178203882356,0.5385425567344537,0.4726044734901279,0.5011782278488262,0.3650340394329628,1981.5
1981-12-31,19.554143567718736,0.5506231476552015,0.851443931768228,0.9419025897267483,0.9691184937903682,0.8884019458426479,0.7317707776660075,0.6103479081939358,0.516572406340619,0.4039711472600099,0.5194039126094889,0.3108286874001873,1981.75
1982-03-31,17.01488322463638,0.461514195932267,0.7419965458077227,0.8389895092595521,0.8927620971043394,0.8217046300203634,0.702034980562668,0.5974980654863798,0.5337005457023659,0.3971930623462714,0.48399919092733845,0.25414644278970316,1982.0
