1,2,4,6,8,10,12,14,16,18,20,30,60
0.009898930986127041,0.009910207298793328,0.009930790284624846,0.009949018844141566,0.009965181674906232,0.009979529811306564,0.00999228166290278,0.010003627417915828,0.01001373287004692,0.01002274273025816,0.01003078348417108,0.010059884563202948,0.010092419314319256
0.009898930986127041,0.01001680138176475,0.010236405042731489,0.010435969999898376,0.010617177215409557,0.01078159898879738,0.010930698147486151,0.011065829715688924,0.011188244307652528,0.011299092674885713,0.011399430979201153,0.011774540585302029,0.01221884246978
0.009792349342836681,0.009701847978264455,0.009532546184408464,0.009377921155024005,0.009236888481516603,0.009108403547991584,0.008991470242083022,0.008885146411715228,0.00878854684074315,0.008700844356935633,0.008621269556311262,0.008322212509423554,0.007964814920494945
0.009898930986127041,0.009910207298793328,0.009930790284624846,0.009949018844141566,0.009965181674906232,0.009979529811306564,0.00999228166290278,0.010003627417915828,0.01001373287004692,0.01002274273025816,0.01003078348417108,0.010059884563202948,0.010092419314319256
0.009898930986127041,0.009910207298793328,0.009930790284624846,0.009949018844141566,0.009965181674906232,0.009979529811306564,0.00999228166290278,0.010003627417915828,0.01001373287004692,0.01002274273025816,0.01003078348417108,0.010059884563202948,0.010092419314319256
0.009898930986127041,0.009682849612570044,0.009281180718799131,0.008917179403158615,0.008587488358602569,0.008289009267910208,0.008018892776879394,0.007774525970362323,0.007553518402866555,0.007353687442795964,0.007173043469955731,0.006499712324285811,0.005706184720487784
0.010126337328976831,0.01000556599558089,0.009781827123985787,0.009579917132367832,0.009397728107284342,0.009233347750494225,0.009085043767580903,0.008951248706927872,0.0088305455172899,0.00872165397843161,0.008623418080591971,0.0082589188260771,0.007832689180791164
0.010247452064476636,0.010241586900280097,0.01023030167278871,0.010219652534402046,0.010209667397650835,0.010200353824911579,0.010191704510820188,0.010183701528628797,0.010176319602353434,0.010169528612787637,0.010163295502403136,0.010139288108887978,0.010109469684983496
0.010247452064476636,0.01011534869957087,0.009871365812747612,0.009652020109124582,0.009454774726278536,0.009277358985111839,0.009117740615865344,0.008974100572894939,0.008844810333233921,0.00872841152236492,0.008623597685057716,0.00823630281762866,0.007786630928589444
0.01037370677467786,0.010361138826031402,0.010337534632354206,0.01031588006588069,0.010296056992682656,0.010277943705628623,0.010261418522609311,0.0102463623160709,0.010232660240060198,0.010220202857975202,0.01020888682580634,0.010166263604068027,0.010115176432953232
0.01037370677467786,0.010361138826031402,0.010337534632354206,0.01031588006588069,0.010296056992682656,0.010277943705628623,0.010261418522609311,0.0102463623160709,0.010232660240060198,0.010220202857975202,0.01020888682580634,0.010166263604068027,0.010115176432953232
